video_url,duration,description,hours,id,video_path,success,num_frames,height,width,aspect_ratio,resolution,csv_ori
https://www.youtube.com/watch?v=dQ-jk2Qw-cw,1:03:09,中国的纽约中央花园？漫步广州花城广场与海心桥 | 广东 广州 | 4K 沉浸式 POV 云旅行 | China Walking Tour 漫游中国,1.0525,dQ-jk2Qw-cw,/share/wjh/raw_videos/total_done_sample_apd_1/dQ-jk2Qw-cw.webm,False,0,0,0,,,total_done_sample_200_39
https://www.youtube.com/watch?v=dNTlh-ACDhQ,1:08:31,A Quiet City Awakening: Downtown Vancouver Walk in Gentle Rain and Snowfall | 4K HDR,1.1419444444444444,dNTlh-ACDhQ,/share/wjh/raw_videos/total_done_sample_apd_1/dNTlh-ACDhQ.webm,False,0,0,0,,,total_done_sample_200_129
https://www.youtube.com/watch?v=P04umv_XNIQ,51:11,"Japan 1hr evening walk in Kamata, Tokyo • 4K HDR",0.8530555555555556,P04umv_XNIQ,/share/wjh/raw_videos/total_done_sample_apd_1/P04umv_XNIQ.webm,False,0,0,0,,,total_done_sample_200_129
https://www.youtube.com/watch?v=xeBdXOWsrgA,1:19:51,"Tokyo Akihabara to Tokyo Station Evening Walk, Japan • 4K HDR",1.330833333333333,xeBdXOWsrgA,/share/wjh/raw_videos/total_done_sample_apd_1/xeBdXOWsrgA.webm,False,0,0,0,,,total_done_sample_200_129
https://www.youtube.com/watch?v=mnK7UVhvrz8,1:03:44,"Japan autumn night walk in Shinjuku, Tokyo • 4K HDR",1.0622222222222222,mnK7UVhvrz8,/share/wjh/raw_videos/total_done_sample_apd_1/mnK7UVhvrz8.webm,False,0,0,0,,,total_done_sample_200_129
https://www.youtube.com/watch?v=g_Cx8rhxxC0,1:20:36,"Suburban Tokyo - Evening Walk in Futako-Tamagawa, Japan • 4K HDR",1.3433333333333333,g_Cx8rhxxC0,/share/wjh/raw_videos/total_done_sample_apd_1/g_Cx8rhxxC0.webm,False,0,0,0,,,total_done_sample_200_129
https://www.youtube.com/watch?v=0m-LlbKNYC4,1:16:33,NYC Snowfall Walking Tour 2024 4k Video - Relaxing Walk Crunching Snow Sound Asmr For Sleep,1.2758333333333334,0m-LlbKNYC4,/share/wjh/raw_videos/total_done_sample_apd_1/0m-LlbKNYC4.webm,False,0,0,0,,,total_done_sample_200_140
https://www.youtube.com/watch?v=628-8zR_f2E,21:00,BREATHTAKING ULTRA LUXURY HOUSE TOUR IN FRISCO TEXAS WITH POOL | Texas Real Estate,0.35,628-8zR_f2E,/share/wjh/raw_videos/total_done_sample_apd_1/628-8zR_f2E.webm,False,0,0,0,,,total_done_sample_200_140
https://www.youtube.com/watch?v=hgku08S7YRQ,1:04:04,NYC Christmas Walk 2024 - 5th Avenue Christmas Decoration Rockefeller Center Saks,1.0677777777777775,hgku08S7YRQ,/share/wjh/raw_videos/total_done_sample_apd_1/hgku08S7YRQ.webm,False,0,0,0,,,total_done_sample_200_114
https://www.youtube.com/watch?v=bttnThsaq6w,50:03,Walking in Leuven: The Students City - Belgium 2023 - 4K HDR,0.8341666666666667,bttnThsaq6w,/share/wjh/raw_videos/total_done_sample_apd_1/bttnThsaq6w.webm,False,0,0,0,,,total_done_sample_200_40
https://www.youtube.com/watch?v=2qSkrqZolnk,50:41,Japan - Tokyo Musashi-Koyama evening walk • 4K HDR,0.8447222222222223,2qSkrqZolnk,/share/wjh/raw_videos/total_done_sample_apd_1/2qSkrqZolnk.webm,False,0,0,0,,,total_done_sample_200_52
https://www.youtube.com/watch?v=YQ8mU8tuGc0,1:07:35,Christmas In New York City ✨ Manhattan Holiday Season 🎁 Walking Tour 4K,1.1263888888888889,YQ8mU8tuGc0,/share/wjh/raw_videos/total_done_sample_apd_1/YQ8mU8tuGc0.webm,False,0,0,0,,,total_done_sample_200_52
