video_url,duration,description,hours,id
https://www.youtube.com/watch?v=F67Skzt8QtU,1:50,Mine Train Ulven Front Seat on-ride 5K POV @60fps Bakken,0.0305555555555555,F67Skzt8QtU
https://www.youtube.com/watch?v=MyCj0UEp0FY,1:36,Tornado front seat on-ride 5K POV @60fps Bakken,0.0266666666666666,MyCj0UEp0FY
https://www.youtube.com/watch?v=sXKjVqp9TSk,3:27,Rutschebanen front seat on-ride 5K POV @60fps Bakken,0.0575,sXKjVqp9TSk
https://www.youtube.com/watch?v=POwfdoCgY_4,3:18,Big One front seat on-ride 5K POV @60fps Pleasure Beach Resort Blackpool,0.055,POwfdoCgY_4
https://www.youtube.com/watch?v=6sdoXPZ6mXs,2:58,Penguin Trek front seat on-ride 5K POV @60fps SeaWorld Orlando,0.0494444444444444,6sdoXPZ6mXs
https://www.youtube.com/watch?v=X18vJ5mhm68,2:35,Expedition GeForce back seat on-ride 5K POV 60fps Holiday Park,0.0430555555555555,X18vJ5mhm68
https://www.youtube.com/watch?v=T9rlS5xDnEg,6:34,Wickie Splash front seat on-ride 5K POV @60fps Holiday Park,0.1094444444444444,T9rlS5xDnEg
https://www.youtube.com/watch?v=dZreAaU9HiY,1:19,Anubis Free Fall Tower on-ride 5K POV @60fps Holiday Park,0.0219444444444444,dZreAaU9HiY
https://www.youtube.com/watch?v=mpkK2eOYmQY,1:54,Tabalugas Achterbahn front seat on-ride 4K POV @60fps Holiday Park,0.0316666666666666,mpkK2eOYmQY
https://www.youtube.com/watch?v=Rv5EZooXMTI,1:06,Sky Scream front seat on-ride 5K POV @60fps Holiday Park,0.0183333333333333,Rv5EZooXMTI
https://www.youtube.com/watch?v=JKqote4RVCQ,2:39,Expedition GeForce front seat on-ride 5K POV @60fps Holiday Park,0.0441666666666666,JKqote4RVCQ
https://www.youtube.com/watch?v=zTmJmD14dJ8,1:30,Doppelter Donnerbalken drop tower on-ride 5K POV @60fps Erlebnispark Tripsdrill,0.025,zTmJmD14dJ8
https://www.youtube.com/watch?v=hHR7LFMVuC4,2:31,Jetline front seat on-ride 5K POV @60fps Gröna Lund Grona Lund,0.0419444444444444,hHR7LFMVuC4
https://www.youtube.com/watch?v=zzGmZIVxv-w,5:40,Badewannen-Fahrt zum Jungbrunnen front seat on-ride 5K POV 60fps Erlebnispark Tripsdrill,0.0944444444444444,zzGmZIVxv-w
https://www.youtube.com/watch?v=Y_8Siis8_oY,2:30,Rasender Tausendfüßler front seat on-ride 5K POV @60fps Erlebnispark Tripsdrill Tausendfuessler,0.0416666666666666,Y_8Siis8_oY
https://www.youtube.com/watch?v=a6AoOh1ESH0,2:03,G'sengte Sau front seat on-ride 5K POV @60fps Erlebnispark Tripsdrill,0.0341666666666666,a6AoOh1ESH0
